trial,time,setting,true_y,lower_bound,upper_bound,violation
0,100,Setting 1 (i.i.d. data),4.389725410177062,0.9653931109621515,3.8972173526347516,True
0,101,Setting 1 (i.i.d. data),4.377629939506818,1.9214865067532019,5.0201160299264265,False
0,102,Setting 1 (i.i.d. data),-0.8288595239012202,-3.2274741610020943,0.05874318258443049,False
0,103,Setting 1 (i.i.d. data),-3.2840951338381723,-4.783563007812005,-1.6964445233440226,False
0,104,Setting 1 (i.i.d. data),-2.0392391633767097,-4.275114477966278,-1.1390434401187315,False
0,105,Setting 1 (i.i.d. data),-3.7737308042852518,-3.0611939011803115,-0.1306968452560171,True
0,106,Setting 1 (i.i.d. data),2.696966428710905,0.42445216835724403,3.3916790376002504,False
0,107,Setting 1 (i.i.d. data),-4.499223720524087,-6.064611217964769,-3.0584056723891995,False
0,108,Setting 1 (i.i.d. data),0.7658098814846108,-2.224178206095704,0.8296148676933154,False
0,109,Setting 1 (i.i.d. data),1.0568856634152706,-0.5593908732613263,2.478119263517371,False
0,110,Setting 1 (i.i.d. data),-0.11424950777876891,-1.274484951665033,1.7037368569699627,False
0,111,Setting 1 (i.i.d. data),-4.120058604345339,-5.043183183441458,-2.064804926961771,False
0,112,Setting 1 (i.i.d. data),-4.668239816813519,-5.242045515349698,-2.2527767914069843,False
0,113,Setting 1 (i.i.d. data),-1.6806240471168548,-1.1283229870542264,1.8264090525869474,True
0,114,Setting 1 (i.i.d. data),-2.8922626522321466,-2.8339776238396874,0.4725125916185619,True
0,115,Setting 1 (i.i.d. data),-0.39259747720516625,-1.7705904761994387,1.75600191578231,False
0,116,Setting 1 (i.i.d. data),-0.41548581024597775,-2.9827631851772853,0.2884988257859504,False
0,117,Setting 1 (i.i.d. data),2.161301235546582,0.11008341410503643,3.3677963273140876,False
0,118,Setting 1 (i.i.d. data),-1.6994522771681977,-2.9260035267816806,0.2508946085201871,False
0,119,Setting 1 (i.i.d. data),-3.009005833844581,-3.8481455560866964,-0.41320012524204813,False
0,120,Setting 1 (i.i.d. data),5.200388359566548,2.0946347188968826,5.389949378889032,False
0,121,Setting 1 (i.i.d. data),-2.014995467943218,-3.416492505955923,-0.10879295197431284,False
0,122,Setting 1 (i.i.d. data),0.7464714826410064,-1.7423435241322296,1.3703068459849612,False
0,123,Setting 1 (i.i.d. data),0.6670166918207094,-1.9223362478090813,1.2456573077071222,False
0,124,Setting 1 (i.i.d. data),2.3840665652398205,4.105108357884837,7.579630767568372,True
0,125,Setting 1 (i.i.d. data),-2.132499132130038,-3.8412115637990643,-0.20405213739353717,False
0,126,Setting 1 (i.i.d. data),-1.5517239357082884,-2.610284519687573,1.0579603122180181,False
0,127,Setting 1 (i.i.d. data),2.1123216471707313,0.5412610215412385,4.337775461339301,False
0,128,Setting 1 (i.i.d. data),1.2080985939574176,0.9627910050509692,4.433203231694626,False
0,129,Setting 1 (i.i.d. data),3.4680251773308948,-0.00903672442170578,3.56774723711222,False
0,130,Setting 1 (i.i.d. data),-5.242053160992118,-7.386880158199983,-3.3570871059502894,False
0,131,Setting 1 (i.i.d. data),1.332392074371887,-0.6306728509481475,3.0378161663545162,False
0,132,Setting 1 (i.i.d. data),-0.6115789847163581,-3.125907318520307,0.4465564288574731,False
0,133,Setting 1 (i.i.d. data),-1.2989698797403118,-2.4445440619240935,1.0403413469626281,False
0,134,Setting 1 (i.i.d. data),2.5975065803828445,-0.08959137558242967,3.298443003288041,False
0,135,Setting 1 (i.i.d. data),-3.1233234192948305,-4.496821816389924,-1.1687127513037574,False
0,136,Setting 1 (i.i.d. data),1.1383752858823581,-1.1281566962326033,2.1534972799703307,False
0,137,Setting 1 (i.i.d. data),0.034317407941172884,-1.9378671077126206,1.4534848746757796,False
0,138,Setting 1 (i.i.d. data),0.7244673131171836,-1.931602614262516,1.5247172534181495,False
0,139,Setting 1 (i.i.d. data),1.423408371841539,-1.3624473512774697,2.0772970650697364,False
0,140,Setting 1 (i.i.d. data),2.4479997919027308,1.2883945599182385,4.7239890936832065,False
0,141,Setting 1 (i.i.d. data),2.915976827826855,0.7427339464803632,4.274260223617465,False
0,142,Setting 1 (i.i.d. data),-2.676713502355868,-4.204718843570969,-0.8440517756937679,False
0,143,Setting 1 (i.i.d. data),-0.5070275217456096,-2.734852501166678,0.6068630131400692,False
0,144,Setting 1 (i.i.d. data),-3.613544321092924,-4.801390748118295,-1.5341250537174747,False
0,145,Setting 1 (i.i.d. data),-1.2443148844492278,-1.8332305094155468,1.479394187251321,False
0,146,Setting 1 (i.i.d. data),-0.8709978548597572,-2.7795387505810583,0.4999554426938165,False
0,147,Setting 1 (i.i.d. data),-1.3197607808577807,-3.0427125605329834,0.3409839701413658,False
0,148,Setting 1 (i.i.d. data),-0.06850772817279926,-3.8632474993935553,-0.6555971672054006,True
0,149,Setting 1 (i.i.d. data),0.9555899907767341,-0.8098580856934161,2.520152331948734,False
0,150,Setting 1 (i.i.d. data),0.1540819641928336,-0.7771958543869922,2.6516002815777817,False
0,151,Setting 1 (i.i.d. data),-0.5251390071486408,-1.8502974658957485,1.6199559833165544,False
0,152,Setting 1 (i.i.d. data),-4.597481198920207,-4.5130646981183675,-1.0167586924682346,True
0,153,Setting 1 (i.i.d. data),2.3324022229269703,-1.331828876894158,2.0904936905624845,True
0,154,Setting 1 (i.i.d. data),-0.8117892732013408,-0.846729953589253,2.849550616999295,False
0,155,Setting 1 (i.i.d. data),2.6743131834497236,-1.1032092862828293,2.465422168592829,True
0,156,Setting 1 (i.i.d. data),1.5183817937902142,-0.8700504090284066,3.0633143645601173,False
0,157,Setting 1 (i.i.d. data),0.5220068689185622,-3.7541437349297704,-0.0022329372879275862,True
0,158,Setting 1 (i.i.d. data),0.2852373718744764,-0.7201050448755807,3.1691053392025545,False
0,159,Setting 1 (i.i.d. data),0.9870355208150885,-0.49235906030674687,3.363090847583813,False
0,160,Setting 1 (i.i.d. data),-2.35399693094015,-4.969148801267093,-1.1373796131282674,False
0,161,Setting 1 (i.i.d. data),-3.6275414789027294,-5.489309762875203,-1.6784982154184336,False
0,162,Setting 1 (i.i.d. data),-2.1518406734122992,-4.509901799751993,-0.577239334818527,False
0,163,Setting 1 (i.i.d. data),-1.1597782079451324,-1.3580806994005579,2.572971043952636,False
0,164,Setting 1 (i.i.d. data),0.7839405754497986,-0.9218272995964851,2.903967310520063,False
0,165,Setting 1 (i.i.d. data),-1.9653297117792778,-3.167447101004052,0.904975486026053,False
0,166,Setting 1 (i.i.d. data),3.1698853241631393,0.1034713292884653,3.941903594195865,False
0,167,Setting 1 (i.i.d. data),-1.0013513097589857,-1.7159007763215535,2.210727701685203,False
0,168,Setting 1 (i.i.d. data),-1.8086544332460877,-3.75394024553579,0.0939610356094947,False
0,169,Setting 1 (i.i.d. data),3.5884162993837916,1.3913791596400804,5.3898808125641295,False
0,170,Setting 1 (i.i.d. data),-0.7104761690130593,-2.143813670934516,1.6257116956985387,False
0,171,Setting 1 (i.i.d. data),-2.629142585879328,-3.569515499152946,0.23095704807089235,False
0,172,Setting 1 (i.i.d. data),0.5329687155400831,-0.4666536867564703,3.2619031488607027,False
0,173,Setting 1 (i.i.d. data),0.6501296304260008,-0.6508352568568919,3.117353935048117,False
0,174,Setting 1 (i.i.d. data),-2.356949469150666,-4.124516894158415,-0.35687515928515373,False
0,175,Setting 1 (i.i.d. data),-0.07834787077445071,-0.8438543733518528,2.882325712133702,False
0,176,Setting 1 (i.i.d. data),2.954617069076275,0.04349763932464415,3.7754443752462374,False
0,177,Setting 1 (i.i.d. data),0.08517188938596598,-2.2432831596723726,1.5157127043630254,False
0,178,Setting 1 (i.i.d. data),0.6076291263634874,-1.8080966190986802,1.883019020399077,False
0,179,Setting 1 (i.i.d. data),2.3691332196963213,-0.6937735617074825,3.121563505725092,False
0,180,Setting 1 (i.i.d. data),0.24182252844058638,-1.4362981457620305,2.323185999400525,False
0,181,Setting 1 (i.i.d. data),-0.6266770610138279,-3.1887066966688464,0.5262412125989647,False
0,182,Setting 1 (i.i.d. data),1.7684444570405526,-0.5417468246444562,3.039799644060197,False
0,183,Setting 1 (i.i.d. data),0.961782476282761,-2.12223462942407,1.377813118516039,False
0,184,Setting 1 (i.i.d. data),2.0654741047800393,0.8234326322345478,4.545374216589184,False
0,185,Setting 1 (i.i.d. data),-1.122015160175203,-1.7064990572110974,1.7460432880641892,False
0,186,Setting 1 (i.i.d. data),2.5426678240047753,1.7946596558337187,5.353345630402565,False
